EngagementId,EventType,EventDateTime,IndividualId,PageURL,SessionId,DeviceType,VehicleVIN,UTMSource,UTMMedium,UTMCampaign
WE-05016,Vehicle Detail View,2026-02-08 11:31:24.000 UTC,003ak00001QQTVRAA5,https://www.carmax.com/car/KMXTO202000206494,SES-152036,Desktop,KMXTO202000206494,referral,push,tax_refund_special
WE-05017,Page View,2026-05-04 21:35:07.000 UTC,003ak00001QQTVEAA5,https://www.carmax.com/cars/coupe,SES-321956,Tablet,,instagram,display,cyber_monday_deals
WE-05018,Review View,2026-05-24 13:05:53.000 UTC,003ak00001QQTVFAA5,https://www.carmax.com/stores/charlotte,SES-559450,Desktop,,bing,display,certified_pre_owned
WE-05019,Vehicle Detail View,2026-05-05 06:18:13.000 UTC,003ak00001QQSUDAA5,https://www.carmax.com/car/KMXCH202000139271,SES-545539,Tablet,KMXCH202000139271,direct,push,family_suv_event
WE-05020,Vehicle Detail View,2026-03-09 07:49:54.000 UTC,003ak00001QQTVKAA5,https://www.carmax.com/car/KMXTE202100069590,SES-508878,Desktop,KMXTE202100069590,google,referral,suv_showcase
WE-05021,Compare,2026-04-06 21:22:32.000 UTC,003ak00001QQTVsAAP,https://www.carmax.com/car/KMXSU202200445835,SES-114226,Mobile,KMXSU202200445835,youtube,app_notification,summer_clearance_2026
WE-05022,Page View,2026-05-22 12:22:36.000 UTC,003ak00001QQSSbAAP,https://www.carmax.com/cars/hybrid,SES-385917,Mobile,,twitter,referral,first_time_buyer
WE-05023,Review View,2026-02-03 18:11:20.000 UTC,003ak00001QQTVrAAP,https://www.carmax.com/warranty,SES-518639,Mobile,,youtube,app_notification,new_year_new_car
WE-05024,Page View,2026-04-14 15:40:57.000 UTC,003ak00001QQTVSAA5,https://www.carmax.com/stores/richmond,SES-433671,Mobile,,email,app_notification,ev_test_drive_weekend
WE-05025,Page View,2026-03-25 19:11:54.000 UTC,003ak00001QQSKXAA5,https://www.carmax.com/stores,SES-538446,Mobile,,carmax_app,push,first_time_buyer
WE-05026,Vehicle Detail View,2026-03-23 23:18:42.000 UTC,003ak00001QQTVLAA5,https://www.carmax.com/car/KMXKI202200167063,SES-443595,Mobile,KMXKI202200167063,twitter,referral,summer_clearance_2026
WE-05027,Vehicle Detail View,2026-02-13 21:05:11.000 UTC,003ak00001QQTVSAA5,https://www.carmax.com/car/KMXBM202400505836,SES-130851,Tablet,KMXBM202400505836,google,cpc,family_suv_event
WE-05028,Vehicle Hearted,2026-05-01 15:31:43.000 UTC,003ak00001QQTVTAA5,https://www.carmax.com/car/KMXJE202500125085,SES-371169,Tablet,KMXJE202500125085,facebook,social,suv_showcase
WE-05029,Vehicle Detail View,2026-05-16 19:30:27.000 UTC,003ak00001QQTVlAAP,https://www.carmax.com/car/KMXNI202200709215,SES-384479,Mobile,KMXNI202200709215,email,push,truck_month
WE-05030,Vehicle Hearted,2026-03-17 15:51:40.000 UTC,003ak00001QQTVoAAP,https://www.carmax.com/car/KMXSU202200445835,SES-874033,Mobile,KMXSU202200445835,bing,display,loyalty_rewards
WE-05031,Page View,2026-03-15 07:07:20.000 UTC,003ak00001QQTV7AAP,https://www.carmax.com/cars/hybrid,SES-323718,Desktop,,bing,email,suv_showcase
WE-05032,Vehicle Detail View,2026-03-02 12:44:08.000 UTC,003ak00001QOw50AAD,https://www.carmax.com/car/KMXFO202000531160,SES-426413,Tablet,KMXFO202000531160,facebook,referral,first_time_buyer
WE-05033,Page View,2026-04-02 13:10:54.000 UTC,003ak00001QQTVSAA5,https://www.carmax.com/cars/pickup-truck,SES-210731,Mobile,,direct,display,black_friday_auto
WE-05034,Page View,2026-02-15 12:43:32.000 UTC,003ak00001QQTVEAA5,https://www.carmax.com/cars/electric,SES-157247,Mobile,,youtube,display,ev_test_drive_weekend
WE-05035,Schedule Test Drive,2026-05-28 09:23:55.000 UTC,003ak00001QQTV8AAP,https://www.carmax.com/car/KMXCH202500262347,SES-613939,Mobile,KMXCH202500262347,referral,display,cyber_monday_deals
WE-05036,Vehicle Hearted,2026-01-03 09:50:20.000 UTC,003ak00001QQTVkAAP,https://www.carmax.com/car/KMXHO202500345068,SES-754714,Tablet,KMXHO202500345068,direct,app_notification,family_suv_event
WE-05037,Vehicle Detail View,2026-04-25 11:12:51.000 UTC,003ak00001QQTVrAAP,https://www.carmax.com/car/KMXLE202100746042,SES-419221,Desktop,KMXLE202100746042,referral,social,suv_showcase
WE-05038,Vehicle Hearted,2026-05-25 19:51:05.000 UTC,003ak00001QQTVlAAP,https://www.carmax.com/car/KMXJE202300675217,SES-326313,Tablet,KMXJE202300675217,referral,organic,truck_month
WE-05039,Search,2026-04-04 08:03:47.000 UTC,003ak00001QQTVBAA5,https://www.carmax.com/stores,SES-938258,Mobile,,bing,social,new_year_new_car
WE-05040,Finance Calculator,2026-01-06 19:57:11.000 UTC,003ak00001QQTVeAAP,https://www.carmax.com/car/KMXSU202200445835,SES-189343,Mobile,KMXSU202200445835,referral,email,loyalty_rewards
WE-05041,Compare,2026-03-26 07:30:29.000 UTC,003ak00001QQTV9AAP,https://www.carmax.com/car/KMXSU202200425969,SES-655216,Desktop,KMXSU202200425969,referral,email,new_year_new_car
WE-05042,Page View,2026-03-05 19:22:19.000 UTC,003ak00001QQTVHAA5,https://www.carmax.com/stores/richmond,SES-888740,Mobile,,instagram,push,tax_refund_special
WE-05043,Chat Started,2026-03-05 18:10:38.000 UTC,003ak00001QQTVTAA5,https://www.carmax.com/stores/charlotte,SES-770309,Mobile,,referral,social,cyber_monday_deals
WE-05044,Vehicle Detail View,2026-03-18 23:42:38.000 UTC,003ak00001QQSQzAAP,https://www.carmax.com/car/KMXBM202400477337,SES-400554,Desktop,KMXBM202400477337,twitter,email,back_to_school_deals
WE-05045,Vehicle Detail View,2026-01-08 21:26:02.000 UTC,003ak00001QQTVWAA5,https://www.carmax.com/car/KMXLE202000197656,SES-759051,Mobile,KMXLE202000197656,twitter,email,new_year_new_car
WE-05046,Vehicle Hearted,2026-01-18 19:37:56.000 UTC,003ak00001QQTVUAA5,https://www.carmax.com/car/KMXHY202400107951,SES-970543,Mobile,KMXHY202400107951,direct,cpc,cyber_monday_deals
WE-05047,Page View,2026-05-08 20:47:40.000 UTC,003ak00001QQTVtAAP,https://www.carmax.com/sell-my-car/instant-offer,SES-349742,Mobile,,facebook,push,truck_month
WE-05048,Page View,2026-01-05 17:52:13.000 UTC,003ak00001QQTVfAAP,https://www.carmax.com/cars/pickup-truck,SES-145433,Desktop,,youtube,email,spring_sale_2026
WE-05049,Page View,2026-03-05 18:13:41.000 UTC,003ak00001QQTVTAA5,https://www.carmax.com/cars/coupe,SES-144956,Mobile,,email,referral,memorial_day_event
WE-05050,Finance Calculator,2026-01-08 10:48:34.000 UTC,003ak00001QQTVRAA5,https://www.carmax.com/car/KMXLE202000197656,SES-694443,Desktop,KMXLE202000197656,direct,push,ev_test_drive_weekend
WE-05051,Vehicle Hearted,2026-05-12 06:43:04.000 UTC,003ak00001QQTVjAAP,https://www.carmax.com/car/KMXSU202200445835,SES-995212,Mobile,KMXSU202200445835,instagram,cpc,cyber_monday_deals
WE-05052,Vehicle Hearted,2026-04-01 15:49:25.000 UTC,003ak00001QQSPNAA5,https://www.carmax.com/car/KMXJE202400793901,SES-349203,Mobile,KMXJE202400793901,carmax_app,sms,back_to_school_deals
WE-05053,Page View,2026-03-17 19:32:25.000 UTC,003ak00001QQTVjAAP,https://www.carmax.com/stores/charlotte,SES-149743,Tablet,,bing,display,trade_in_value
WE-05054,Vehicle Detail View,2026-02-16 13:06:21.000 UTC,003ak00001QQSPNAA5,https://www.carmax.com/car/KMXSU202500692889,SES-618227,Mobile,KMXSU202500692889,facebook,sms,family_suv_event
WE-05055,Trade-In Estimate,2026-01-23 18:36:28.000 UTC,003ak00001QQTVHAA5,https://www.carmax.com/car/KMXHO202000117982,SES-722608,Tablet,KMXHO202000117982,tiktok,app_notification,tax_refund_special
WE-05056,Page View,2026-02-27 17:48:40.000 UTC,003ak00001QQTVLAA5,https://www.carmax.com/research/compare,SES-996055,Desktop,,bing,cpc,tax_refund_special
WE-05057,Vehicle Detail View,2026-02-09 11:22:16.000 UTC,003ak00001MvUAtAAN,https://www.carmax.com/car/KMXSU202500731123,SES-477541,Desktop,KMXSU202500731123,twitter,app_notification,trade_in_value
WE-05058,Page View,2026-05-25 16:24:04.000 UTC,003ak00001QQSQzAAP,https://www.carmax.com/cars/sedan,SES-762531,Mobile,,twitter,referral,spring_sale_2026
WE-05059,Finance Calculator,2026-03-11 18:31:03.000 UTC,003ak00001QQTVaAAP,https://www.carmax.com/car/KMXME202300403876,SES-213027,Mobile,KMXME202300403876,carmax_app,app_notification,loyalty_rewards
WE-05060,Vehicle Detail View,2026-01-20 13:19:12.000 UTC,003ak00001QQTVZAA5,https://www.carmax.com/car/KMXJE202500039107,SES-710587,Desktop,KMXJE202500039107,email,push,ev_test_drive_weekend
WE-05061,Page View,2026-02-02 18:23:32.000 UTC,003ak00001QQTVeAAP,https://www.carmax.com/cars,SES-417448,Desktop,,bing,sms,loyalty_rewards
WE-05062,Share,2026-02-22 16:18:23.000 UTC,003ak00001QQTV9AAP,https://www.carmax.com/car/KMXTE202400076235,SES-544879,Desktop,KMXTE202400076235,facebook,sms,loyalty_rewards
WE-05063,Search,2026-03-22 09:26:29.000 UTC,003ak00001QQSKXAA5,https://www.carmax.com/cars/suv,SES-744525,Tablet,,email,cpc,truck_month
WE-05064,Vehicle Detail View,2026-02-28 23:56:02.000 UTC,003ak00001QQSPNAA5,https://www.carmax.com/car/KMXNI202400081832,SES-362733,Desktop,KMXNI202400081832,carmax_app,cpc,tax_refund_special
WE-05065,Search,2026-05-06 14:18:00.000 UTC,003ak00001QQTVUAA5,https://www.carmax.com/cars/pickup-truck,SES-222801,Tablet,,google,organic,black_friday_auto
WE-05066,Search,2026-02-09 10:55:20.000 UTC,003ak00001QQTVNAA5,https://www.carmax.com/stores,SES-425973,Tablet,,referral,organic,suv_showcase
WE-05067,Vehicle Hearted,2026-03-17 15:07:13.000 UTC,003ak00001QQTViAAP,https://www.carmax.com/car/KMXNI202200709215,SES-143191,Tablet,KMXNI202200709215,youtube,referral,truck_month
WE-05068,Schedule Test Drive,2026-02-12 08:27:27.000 UTC,003ak00001QQTVAAA5,https://www.carmax.com/car/KMXLE202300547445,SES-202257,Desktop,KMXLE202300547445,referral,referral,memorial_day_event
WE-05069,Search,2026-05-09 08:06:37.000 UTC,003ak00001QQTVKAA5,https://www.carmax.com/research/reviews,SES-615795,Mobile,,google,display,black_friday_auto
WE-05070,Vehicle Hearted,2026-02-05 21:08:49.000 UTC,003ak00001MvUCfAAN,https://www.carmax.com/car/KMXJE202300675217,SES-261405,Desktop,KMXJE202300675217,youtube,email,back_to_school_deals
WE-05071,Page View,2026-01-04 13:34:10.000 UTC,003ak00001QQTVYAA5,https://www.carmax.com/research/reviews,SES-533004,Desktop,,referral,social,certified_pre_owned
WE-05072,Vehicle Hearted,2026-04-13 07:27:44.000 UTC,003ak00001QQTVvAAP,https://www.carmax.com/car/KMXMA202300689699,SES-496403,Tablet,KMXMA202300689699,email,email,suv_showcase
WE-05073,Page View,2026-02-26 20:23:30.000 UTC,003ak00001QQTVJAA5,https://www.carmax.com/research/compare,SES-533458,Desktop,,carmax_app,organic,suv_showcase
WE-05074,Page View,2026-03-17 15:20:25.000 UTC,003ak00001QQTVpAAP,https://www.carmax.com/cars/electric,SES-166994,Tablet,,carmax_app,display,cyber_monday_deals
WE-05075,Page View,2026-04-01 20:02:16.000 UTC,003ak00001QQTVcAAP,https://www.carmax.com/cars/suv,SES-493256,Mobile,,facebook,push,spring_sale_2026
WE-05076,Vehicle Detail View,2026-03-08 20:39:15.000 UTC,003ak00001QQTVvAAP,https://www.carmax.com/car/KMXNI202300453599,SES-548865,Mobile,KMXNI202300453599,email,sms,loyalty_rewards
WE-05077,Search,2026-03-03 11:11:05.000 UTC,003ak00001QQSSbAAP,https://www.carmax.com/stores,SES-575351,Mobile,,youtube,email,electric_vehicle_promo
WE-05078,Share,2026-04-09 22:56:57.000 UTC,003ak00001QQTViAAP,https://www.carmax.com/car/KMXCH202300498276,SES-494939,Desktop,KMXCH202300498276,facebook,sms,ev_test_drive_weekend
WE-05079,Share,2026-01-09 11:32:03.000 UTC,003ak00001QQTVYAA5,https://www.carmax.com/car/KMXJE202500148484,SES-702730,Mobile,KMXJE202500148484,instagram,app_notification,summer_clearance_2026
WE-05080,Page View,2026-03-14 23:04:16.000 UTC,003ak00001QQTVWAA5,https://www.carmax.com/stores/atlanta,SES-988866,Mobile,,google,sms,family_suv_event
WE-05081,Page View,2026-05-20 14:02:41.000 UTC,003ak00001QQTVSAA5,https://www.carmax.com/cars,SES-874336,Desktop,,youtube,app_notification,certified_pre_owned
WE-05082,Vehicle Detail View,2026-04-27 21:11:01.000 UTC,003ak00001QQSQzAAP,https://www.carmax.com/car/KMXJE202300675217,SES-630126,Desktop,KMXJE202300675217,direct,push,memorial_day_event
WE-05083,Vehicle Hearted,2026-03-16 19:59:04.000 UTC,003ak00001QQTVIAA5,https://www.carmax.com/car/KMXFO202000531160,SES-500731,Desktop,KMXFO202000531160,twitter,push,truck_month
WE-05084,Compare,2026-03-01 16:27:12.000 UTC,003ak00001QQSPNAA5,https://www.carmax.com/car/KMXTE202400555985,SES-700581,Desktop,KMXTE202400555985,instagram,display,family_suv_event
WE-05085,Vehicle Detail View,2026-02-21 11:33:19.000 UTC,003ak00001QQTVuAAP,https://www.carmax.com/car/KMXTO202500751642,SES-727296,Desktop,KMXTO202500751642,instagram,display,ev_test_drive_weekend
WE-05086,Share,2026-02-27 15:39:48.000 UTC,003ak00001QQTVOAA5,https://www.carmax.com/car/KMXBM202100281310,SES-851300,Mobile,KMXBM202100281310,youtube,referral,summer_clearance_2026
WE-05087,Vehicle Detail View,2026-02-21 18:14:04.000 UTC,003ak00001QQTVpAAP,https://www.carmax.com/car/KMXLE202100746042,SES-987787,Mobile,KMXLE202100746042,facebook,referral,presidents_day_sale
WE-05088,Finance Calculator,2026-05-16 21:10:52.000 UTC,003ak00001MvUCfAAN,https://www.carmax.com/car/KMXHO202200766777,SES-876449,Desktop,KMXHO202200766777,referral,organic,presidents_day_sale
WE-05089,Vehicle Detail View,2026-05-22 07:38:03.000 UTC,003ak00001QQTVtAAP,https://www.carmax.com/car/KMXBM202400477337,SES-148923,Desktop,KMXBM202400477337,instagram,sms,memorial_day_event
WE-05090,Page View,2026-05-23 13:06:34.000 UTC,003ak00001QQTVNAA5,https://www.carmax.com/cars/sedan,SES-707632,Mobile,,email,cpc,black_friday_auto
WE-05091,Page View,2026-01-09 15:13:25.000 UTC,003ak00001QQTVeAAP,https://www.carmax.com/,SES-788167,Tablet,,bing,organic,cyber_monday_deals
WE-05092,Page View,2026-03-08 15:29:16.000 UTC,003ak00001QQTVQAA5,https://www.carmax.com/financing/pre-qualification,SES-828464,Desktop,,instagram,app_notification,loyalty_rewards
WE-05093,Compare,2026-05-06 06:07:44.000 UTC,003ak00001QQTVYAA5,https://www.carmax.com/car/KMXNI202200709215,SES-520940,Desktop,KMXNI202200709215,carmax_app,display,suv_showcase
WE-05094,Vehicle Hearted,2026-05-04 21:14:04.000 UTC,003ak00001QQTVwAAP,https://www.carmax.com/car/KMXFO202200022339,SES-487277,Mobile,KMXFO202200022339,youtube,organic,truck_month
WE-05095,Chat Started,2026-03-21 06:36:21.000 UTC,003ak00001QQTVmAAP,https://www.carmax.com/cars,SES-607094,Desktop,,tiktok,social,black_friday_auto
WE-05096,Page View,2026-05-05 14:43:07.000 UTC,003ak00001QQTViAAP,https://www.carmax.com/cars/pickup-truck,SES-341285,Desktop,,carmax_app,display,electric_vehicle_promo
WE-05097,Page View,2026-01-10 11:06:45.000 UTC,003ak00001QQTVlAAP,https://www.carmax.com/research/compare,SES-179793,Desktop,,carmax_app,sms,trade_in_value
WE-05098,Trade-In Estimate,2026-02-04 19:14:13.000 UTC,003ak00001QQTVOAA5,https://www.carmax.com/car/KMXME202300657324,SES-425282,Desktop,KMXME202300657324,direct,social,black_friday_auto
WE-05099,Review View,2026-05-12 21:18:28.000 UTC,003ak00001QQTVKAA5,https://www.carmax.com/cars,SES-329670,Mobile,,bing,referral,black_friday_auto
WE-05100,Chat Started,2026-05-02 11:03:17.000 UTC,003ak00001QQO2UAAX,https://www.carmax.com/,SES-517555,Desktop,,youtube,social,truck_month
WE-05101,Vehicle Hearted,2026-01-23 06:39:46.000 UTC,003ak00001QQTVLAA5,https://www.carmax.com/car/KMXBM202500058300,SES-996178,Mobile,KMXBM202500058300,bing,email,trade_in_value
WE-05102,Page View,2026-01-13 22:19:06.000 UTC,003ak00001QQTVFAA5,https://www.carmax.com/financing/pre-qualification,SES-298208,Desktop,,facebook,referral,ev_test_drive_weekend
WE-05103,Page View,2026-04-21 22:01:27.000 UTC,003ak00001QQTVqAAP,https://www.carmax.com/research/compare,SES-476431,Tablet,,bing,sms,electric_vehicle_promo
WE-05104,Page View,2026-05-06 18:03:55.000 UTC,003ak00001QQTV7AAP,https://www.carmax.com/research/reviews,SES-898554,Mobile,,carmax_app,cpc,new_year_new_car
WE-05105,Search,2026-04-15 21:39:33.000 UTC,003ak00001QQSUDAA5,https://www.carmax.com/cars/pickup-truck,SES-990678,Mobile,,instagram,referral,presidents_day_sale
WE-05106,Share,2026-05-28 13:24:17.000 UTC,003ak00001MvUCfAAN,https://www.carmax.com/car/KMXNI202300453599,SES-971481,Desktop,KMXNI202300453599,google,organic,loyalty_rewards
WE-05107,Vehicle Detail View,2026-03-27 18:41:22.000 UTC,003ak00001QOw50AAD,https://www.carmax.com/car/KMXME202300403876,SES-542287,Tablet,KMXME202300403876,instagram,cpc,loyalty_rewards
WE-05108,Schedule Test Drive,2026-03-15 16:37:12.000 UTC,003ak00001QQTVSAA5,https://www.carmax.com/car/KMXNI202300453599,SES-182245,Mobile,KMXNI202300453599,youtube,cpc,black_friday_auto
WE-05109,Review View,2026-01-11 23:10:56.000 UTC,003ak00001QQTVbAAP,https://www.carmax.com/research/reviews,SES-734517,Desktop,,email,email,cyber_monday_deals
WE-05110,Share,2026-04-09 16:11:37.000 UTC,003ak00001QQSQzAAP,https://www.carmax.com/car/KMXLE202300547445,SES-720011,Mobile,KMXLE202300547445,email,social,truck_month
WE-05111,Vehicle Detail View,2026-02-01 10:44:01.000 UTC,003ak00001QQTVjAAP,https://www.carmax.com/car/KMXBM202400477337,SES-247479,Mobile,KMXBM202400477337,twitter,sms,presidents_day_sale
WE-05112,Page View,2026-03-26 19:48:57.000 UTC,003ak00001QQTVUAA5,https://www.carmax.com/sell-my-car/instant-offer,SES-674288,Desktop,,instagram,cpc,ev_test_drive_weekend
WE-05113,Vehicle Detail View,2026-04-10 16:04:41.000 UTC,003ak00001QQTViAAP,https://www.carmax.com/car/KMXHY202400382056,SES-920584,Mobile,KMXHY202400382056,referral,organic,new_year_new_car
WE-05114,Vehicle Detail View,2026-02-28 22:42:03.000 UTC,003ak00001QQTVfAAP,https://www.carmax.com/car/KMXKI202100396506,SES-814585,Mobile,KMXKI202100396506,youtube,cpc,spring_sale_2026
WE-05115,Search,2026-05-23 18:41:14.000 UTC,003ak00001QQTVZAA5,https://www.carmax.com/stores/richmond,SES-361059,Mobile,,facebook,email,tax_refund_special
WE-05116,Compare,2026-02-09 19:19:02.000 UTC,003ak00001QQTVSAA5,https://www.carmax.com/car/KMXLE202000197656,SES-964926,Mobile,KMXLE202000197656,google,cpc,spring_sale_2026
WE-05117,Search,2026-04-07 22:31:46.000 UTC,003ak00001QQTVbAAP,https://www.carmax.com/stores,SES-742608,Mobile,,bing,app_notification,tax_refund_special
WE-05118,Page View,2026-04-26 16:20:37.000 UTC,003ak00001QQTVaAAP,https://www.carmax.com/cars/coupe,SES-877011,Desktop,,bing,referral,presidents_day_sale
WE-05119,Trade-In Estimate,2026-04-03 08:04:31.000 UTC,003ak00001QQTVtAAP,https://www.carmax.com/car/KMXNI202300453599,SES-412938,Mobile,KMXNI202300453599,bing,referral,trade_in_value
WE-05120,Schedule Test Drive,2026-01-25 08:29:24.000 UTC,003ak00001QQTVoAAP,https://www.carmax.com/car/KMXLE202100377221,SES-465344,Tablet,KMXLE202100377221,twitter,email,first_time_buyer
WE-05121,Vehicle Detail View,2026-02-20 12:53:05.000 UTC,003ak00001QQSKXAA5,https://www.carmax.com/car/KMXNI202200582864,SES-426474,Mobile,KMXNI202200582864,twitter,organic,presidents_day_sale
WE-05122,Review View,2026-04-02 07:08:06.000 UTC,003ak00001QQTVoAAP,https://www.carmax.com/financing,SES-355466,Mobile,,instagram,display,certified_pre_owned
WE-05123,Share,2026-04-18 19:59:06.000 UTC,003ak00001QOw50AAD,https://www.carmax.com/car/KMXBM202400477337,SES-517426,Mobile,KMXBM202400477337,email,email,electric_vehicle_promo
WE-05124,Page View,2026-03-11 17:56:41.000 UTC,003ak00001QQTVcAAP,https://www.carmax.com/sell-my-car,SES-923600,Mobile,,instagram,referral,memorial_day_event
WE-05125,Share,2026-02-03 21:17:26.000 UTC,003ak00001QQTVIAA5,https://www.carmax.com/car/KMXLE202000292511,SES-480634,Mobile,KMXLE202000292511,google,sms,new_year_new_car
WE-05126,Finance Calculator,2026-03-28 13:42:23.000 UTC,003ak00001QQTVaAAP,https://www.carmax.com/car/KMXBM202400477337,SES-823942,Tablet,KMXBM202400477337,youtube,social,new_year_new_car
WE-05127,Compare,2026-01-22 11:39:15.000 UTC,003ak00001QOw50AAD,https://www.carmax.com/car/KMXLE202300547445,SES-217707,Desktop,KMXLE202300547445,tiktok,sms,ev_test_drive_weekend
WE-05128,Vehicle Hearted,2026-01-26 23:49:21.000 UTC,003ak00001MvUCfAAN,https://www.carmax.com/car/KMXHY202300336795,SES-625424,Mobile,KMXHY202300336795,tiktok,organic,ev_test_drive_weekend
WE-05129,Page View,2026-04-01 17:07:48.000 UTC,003ak00001QQTVPAA5,https://www.carmax.com/financing,SES-925795,Desktop,,email,organic,ev_test_drive_weekend
WE-05130,Search,2026-01-23 22:45:24.000 UTC,003ak00001QQSQzAAP,https://www.carmax.com/cars/hybrid,SES-129802,Desktop,,carmax_app,social,new_year_new_car
WE-05131,Compare,2026-04-25 16:46:47.000 UTC,003ak00001QQTVZAA5,https://www.carmax.com/car/KMXBM202500058300,SES-704347,Desktop,KMXBM202500058300,carmax_app,organic,ev_test_drive_weekend
WE-05132,Chat Started,2026-02-14 12:13:50.000 UTC,003ak00001QQTVBAA5,https://www.carmax.com/financing,SES-590275,Desktop,,referral,organic,electric_vehicle_promo
WE-05133,Finance Calculator,2026-02-08 13:56:16.000 UTC,003ak00001QQTV8AAP,https://www.carmax.com/car/KMXFO202000232402,SES-845063,Desktop,KMXFO202000232402,carmax_app,sms,tax_refund_special
WE-05134,Vehicle Detail View,2026-04-05 17:06:58.000 UTC,003ak00001QQTVPAA5,https://www.carmax.com/car/KMXNI202200709215,SES-657094,Mobile,KMXNI202200709215,referral,referral,loyalty_rewards
WE-05135,Page View,2026-02-04 12:04:37.000 UTC,003ak00001QQTVmAAP,https://www.carmax.com/financing/pre-qualification,SES-600080,Tablet,,facebook,app_notification,new_year_new_car
WE-05136,Vehicle Detail View,2026-01-11 06:09:37.000 UTC,003ak00001QQTVeAAP,https://www.carmax.com/car/KMXNI202000004604,SES-532798,Mobile,KMXNI202000004604,twitter,organic,certified_pre_owned
WE-05137,Trade-In Estimate,2026-01-24 11:34:26.000 UTC,003ak00001QQTVPAA5,https://www.carmax.com/car/KMXNI202000467631,SES-451533,Desktop,KMXNI202000467631,instagram,cpc,black_friday_auto
WE-05138,Vehicle Detail View,2026-04-06 06:32:54.000 UTC,003ak00001QQTVUAA5,https://www.carmax.com/car/KMXFO202000232402,SES-767294,Mobile,KMXFO202000232402,bing,sms,trade_in_value
WE-05139,Vehicle Detail View,2026-03-10 22:40:05.000 UTC,003ak00001QQO2UAAX,https://www.carmax.com/car/KMXNI202000004604,SES-349343,Desktop,KMXNI202000004604,facebook,push,memorial_day_event
WE-05140,Vehicle Detail View,2026-01-13 09:36:26.000 UTC,003ak00001QQTVPAA5,https://www.carmax.com/car/KMXFO202200022339,SES-654534,Mobile,KMXFO202200022339,youtube,app_notification,black_friday_auto
WE-05141,Share,2026-02-06 06:53:48.000 UTC,003ak00001QQTV8AAP,https://www.carmax.com/car/KMXHO202200224735,SES-660783,Mobile,KMXHO202200224735,referral,display,memorial_day_event
WE-05142,Vehicle Detail View,2026-01-14 06:57:34.000 UTC,003ak00001QQTVTAA5,https://www.carmax.com/car/KMXMA202300689699,SES-536559,Tablet,KMXMA202300689699,direct,social,presidents_day_sale
WE-05143,Vehicle Hearted,2026-05-28 11:51:39.000 UTC,003ak00001QQTVPAA5,https://www.carmax.com/car/KMXSU202200425969,SES-754056,Tablet,KMXSU202200425969,instagram,push,cyber_monday_deals
WE-05144,Page View,2026-01-18 18:43:47.000 UTC,003ak00001QQTVDAA5,https://www.carmax.com/research,SES-648941,Mobile,,twitter,push,loyalty_rewards
WE-05145,Finance Calculator,2026-02-07 12:30:38.000 UTC,003ak00001QQTVfAAP,https://www.carmax.com/car/KMXLE202000249313,SES-180407,Desktop,KMXLE202000249313,instagram,sms,ev_test_drive_weekend
WE-05146,Compare,2026-01-05 13:03:49.000 UTC,003ak00001QQTVjAAP,https://www.carmax.com/car/KMXLE202100176326,SES-788070,Tablet,KMXLE202100176326,instagram,sms,cyber_monday_deals
WE-05147,Finance Calculator,2026-02-25 08:03:18.000 UTC,003ak00001QQTVXAA5,https://www.carmax.com/car/KMXMA202200667655,SES-296275,Mobile,KMXMA202200667655,email,app_notification,certified_pre_owned
WE-05148,Schedule Test Drive,2026-03-05 14:38:53.000 UTC,003ak00001QQTVEAA5,https://www.carmax.com/car/KMXTE202400076235,SES-483771,Desktop,KMXTE202400076235,google,organic,certified_pre_owned
WE-05149,Chat Started,2026-02-22 18:04:43.000 UTC,003ak00001MvUAtAAN,https://www.carmax.com/cars,SES-261207,Desktop,,tiktok,sms,family_suv_event
WE-05150,Vehicle Detail View,2026-03-22 18:30:23.000 UTC,003ak00001QQTVaAAP,https://www.carmax.com/car/KMXSU202300615560,SES-187703,Mobile,KMXSU202300615560,direct,app_notification,truck_month
WE-05151,Vehicle Detail View,2026-05-16 12:52:24.000 UTC,003ak00001QQTVKAA5,https://www.carmax.com/car/KMXNI202300713180,SES-267237,Desktop,KMXNI202300713180,youtube,email,black_friday_auto
WE-05152,Search,2026-01-13 09:35:27.000 UTC,003ak00001QQTVQAA5,https://www.carmax.com/research/reviews,SES-211785,Tablet,,carmax_app,sms,trade_in_value
WE-05153,Search,2026-04-25 13:18:22.000 UTC,003ak00001QQTVwAAP,https://www.carmax.com/research/compare,SES-206089,Mobile,,email,display,electric_vehicle_promo
WE-05154,Vehicle Detail View,2026-05-06 06:45:10.000 UTC,003ak00001QQTVcAAP,https://www.carmax.com/car/KMXLE202100045852,SES-352040,Mobile,KMXLE202100045852,google,cpc,suv_showcase
WE-05155,Vehicle Detail View,2026-04-01 13:10:41.000 UTC,003ak00001QQTVfAAP,https://www.carmax.com/car/KMXSU202000574034,SES-836843,Mobile,KMXSU202000574034,instagram,display,summer_clearance_2026
WE-05156,Search,2026-03-05 23:05:40.000 UTC,003ak00001QQTV8AAP,https://www.carmax.com/sell-my-car,SES-209124,Mobile,,direct,push,spring_sale_2026
WE-05157,Vehicle Detail View,2026-03-06 17:02:03.000 UTC,003ak00001QQTVnAAP,https://www.carmax.com/car/KMXJE202500125085,SES-448322,Desktop,KMXJE202500125085,referral,email,truck_month
